,LOC,MEAS,EQPT,TEST_FLOW,IND_STEP,DPN,CAP,HEADS,DISCS,2025_FW1,2025_FW2,2025_FW3,2025_FW4,2025_FW5,2025_FW6,2025_FW7,2025_FW8,2025_FW9,2025_FW10,2025_FW11,2025_FW12,2025_FW13
789,WUX,TT,GEMINI_SP,GG,CAL,LongsPeak,18000,20,10,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
790,WUX,TT,GEMINI_SP,GG,CAL2,LongsPeak,18000,20,10,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
791,WUX,TT,GEMINI_SP,GG,FNC2,LongsPeak,18000,20,10,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0
792,WUX,TT,GEMINI_SP,GG,SPSC2,LongsPeak,18000,20,10,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
793,WUX,TT,GEMINI_SP,GG,CRT2,LongsPeak,18000,20,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
794,WUX,TT,GEMINI_SP,GG,SDAT2,LongsPeak,18000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,WUX,TT,GEMINI_SP,GG,PWT,LongsPeak,18000,20,10,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
796,WUX,TT,GEMINI_SP,GG,STS,LongsPeak,18000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,WUX,TT,GEMINI_SP,GG,PRE2,PHARAOHOASIS,500,1,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
798,WUX,TT,GEMINI_SP,GG,CAL2,PHARAOHOASIS,500,1,1,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
799,WUX,TT,GEMINI_SP,GG,FNC2,PHARAOHOASIS,500,1,1,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
800,WUX,TT,GEMINI_IO,GG,CRT2,PHARAOHOASIS,500,1,1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
801,WUX,TT,GEMINI_IO,GG,FIN2,PHARAOHOASIS,500,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
802,WUX,TT,GEMINI_SP,GG,PRE2,PHARAOHOASIS,1000,2,1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
803,WUX,TT,GEMINI_SP,GG,CAL2,PHARAOHOASIS,1000,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
804,WUX,TT,GEMINI_SP,GG,FNC2,PHARAOHOASIS,1000,2,1,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
805,WUX,TT,GEMINI_IO,GG,CRT2,PHARAOHOASIS,1000,2,1,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
806,WUX,TT,GEMINI_IO,GG,FIN2,PHARAOHOASIS,1000,2,1,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
807,WUX,YD,GEMINI_SP,GG,PRE2,PHARAOHOASIS,500,1,1,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
808,WUX,YD,GEMINI_SP,GG,CAL2,PHARAOHOASIS,500,1,1,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
809,WUX,YD,GEMINI_SP,GG,FNC2,PHARAOHOASIS,500,1,1,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988
810,WUX,YD,GEMINI_IO,GG,CRT2,PHARAOHOASIS,500,1,1,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
811,WUX,YD,GEMINI_IO,GG,FIN2,PHARAOHOASIS,500,1,1,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
812,WUX,YD,GEMINI_SP,GG,PRE2,PHARAOHOASIS,1000,2,1,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
813,WUX,YD,GEMINI_SP,GG,CAL2,PHARAOHOASIS,1000,2,1,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
814,WUX,YD,GEMINI_SP,GG,FNC2,PHARAOHOASIS,1000,2,1,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987
815,WUX,YD,GEMINI_IO,GG,CRT2,PHARAOHOASIS,1000,2,1,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
816,WUX,YD,GEMINI_IO,GG,FIN2,PHARAOHOASIS,1000,2,1,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
817,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt,600,2,1,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
818,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt,600,2,1,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
819,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt,600,2,1,18.0,18.0,18.53,18.1,18.75,18.68,18.47,18.82,18.14,18.08,18.69,18.99,19.0
820,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt,600,2,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.700000000000001,2.7,2.7,2.7
821,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt,600,2,1,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
822,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt,600,2,1,39.1,39.1,40.796,39.42,41.5,41.276,40.604,41.724,39.548,39.356,41.30799999999999,42.26799999999999,42.3
823,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt,600,2,1,,,,,,,,,,,,,
824,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt,900,4,2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
825,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt,900,4,2,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
826,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt,900,4,2,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5
827,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt,900,4,2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
828,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt,900,4,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
829,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt,900,4,2,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5
830,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt,900,4,2,,,,,,,,,,,,,
831,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt,1200,4,2,11.2,11.2,11.2,11.2,11.205,11.38,11.225,11.225,11.2,11.28,11.495,11.695,11.7
832,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt,1200,4,2,7.7,7.7,7.7,7.7,7.701000000000001,7.736,7.704999999999999,7.704999999999999,7.7,7.716,7.759,7.798999999999999,7.8
833,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt,1200,4,2,38.0,38.0,38.0,38.0,38.015,38.54,38.075,38.075,38.0,38.23999999999999,38.88500000000001,39.485,39.5
834,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt,1200,4,2,3.9,3.9,3.9,3.9,3.903,4.008,3.915,3.915,3.9,3.948,4.077,4.197,4.2
835,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt,1200,4,2,6.2,6.2,6.2,6.2,6.201,6.236000000000001,6.205,6.205,6.2,6.216,6.259,6.299,6.3
836,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt,1200,4,2,50.0,50.0,50.0,50.0,50.005,50.18,50.025,50.025,50.0,50.08,50.295,50.495,50.5
837,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt,1200,4,2,,,,,,,,,,,,,
838,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt,1800,6,3,15.0,15.0,15.0,15.0,15.0,15.168,15.0,15.0,15.0,15.532,15.469,15.7,15.7
839,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt,1800,6,3,11.0,11.0,11.0,11.0,11.0,10.904,11.0,11.0,11.0,10.696,10.732,10.6,10.6
840,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt,1800,6,3,43.0,43.0,43.0,43.0,43.0,48.184,43.0,43.0,43.0,59.416,57.47199999999999,64.6,64.6
841,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt,1800,6,3,4.6,4.6,4.6,4.6,4.6,4.576,4.6,4.6,4.6,4.524,4.532999999999999,4.5,4.5
842,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt,1800,6,3,8.3,8.3,8.3,8.3,8.3,8.276,8.3,8.3,8.3,8.224,8.233,8.2,8.2
843,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt,1800,6,3,26.8,26.8,26.8,26.8,26.8,25.264,26.8,26.8,26.8,21.936,22.512,20.4,20.4
844,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt,1800,6,3,,,,,,,,,,,,,
845,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt,2400,8,4,17.7,17.7,17.7,18.132,17.78,17.988,18.236,18.204,18.204,18.308,18.172,18.5,18.5
846,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt,2400,8,4,14.6,14.6,14.6,14.276,14.54,14.384,14.198,14.222,14.222,14.144,14.246,14.0,14.0
847,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt,2400,8,4,54.0,54.0,54.0,68.418,56.67,63.612,71.889,70.821,70.821,74.292,69.753,80.7,80.7
848,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt,2400,8,4,6.2,6.2,6.2,5.822,6.13,5.948,5.731,5.759,5.759,5.667999999999999,5.787,5.5,5.5
849,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt,2400,8,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
850,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt,2400,8,4,37.5,37.5,37.5,35.124,37.06,35.916,34.552,34.728,34.728,34.15600000000001,34.904,33.1,33.1
851,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt,2400,8,4,,,,,,,,,,,,,
852,WUX,YD,GEMINI_SP,GG,PRE2,Skybolt,600,2,1,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
853,WUX,YD,GEMINI_SP,GG,CAL2,Skybolt,600,2,1,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
854,WUX,YD,GEMINI_SP,GG,FNC2,Skybolt,600,2,1,0.97,0.97,0.9647,0.969,0.9625,0.9632,0.9653,0.9618,0.9686,0.9692,0.9630999999999998,0.9601,0.96
855,WUX,YD,GEMINI_IO,GG,CRT2,Skybolt,600,2,1,0.994,0.994,0.99188,0.9936,0.991,0.99128,0.99212,0.99072,0.99344,0.99368,0.99124,0.99004,0.99
856,WUX,YD,GEMINI_IO,GG,FIN2,Skybolt,600,2,1,0.99,0.99,0.99318,0.9906,0.9945,0.99408,0.99282,0.99492,0.99084,0.99048,0.99414,0.99594,0.996
857,WUX,YD,GEMINI_IO,GG,MQM2,Skybolt,600,2,1,0.9139532114904396,0.9139532114904396,0.907574082928192,0.9127496023277516,0.9049261427702778,0.9057686691841595,0.9082962484258048,0.904083616356396,0.9122681586626762,0.912990324160289,0.9056483082678908,0.902037480779826,0.9019171198635572
858,WUX,YD,GEMINI_IO,GG,AUD2,Skybolt,600,2,1,,,,,,,,,,,,,
859,WUX,YD,GEMINI_SP,GG,PRE2,Skybolt,900,4,2,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
860,WUX,YD,GEMINI_SP,GG,CAL2,Skybolt,900,4,2,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
861,WUX,YD,GEMINI_SP,GG,FNC2,Skybolt,900,4,2,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
862,WUX,YD,GEMINI_IO,GG,CRT2,Skybolt,900,4,2,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
863,WUX,YD,GEMINI_IO,GG,FIN2,Skybolt,900,4,2,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
864,WUX,YD,GEMINI_IO,GG,MQM2,Skybolt,900,4,2,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798
865,WUX,YD,GEMINI_IO,GG,AUD2,Skybolt,900,4,2,,,,,,,,,,,,,
866,WUX,YD,GEMINI_SP,GG,PRE2,Skybolt,1200,4,2,0.97,0.97,0.97,0.97,0.9696,0.9556,0.968,0.968,0.97,0.9636,0.9464,0.9304,0.93
867,WUX,YD,GEMINI_SP,GG,CAL2,Skybolt,1200,4,2,0.995,0.995,0.995,0.995,0.99499,0.99464,0.99495,0.99495,0.995,0.99484,0.99441,0.99401,0.994
868,WUX,YD,GEMINI_SP,GG,FNC2,Skybolt,1200,4,2,0.96,0.96,0.96,0.96,0.9598,0.9528,0.959,0.959,0.96,0.9568,0.9482,0.9402,0.94
869,WUX,YD,GEMINI_IO,GG,CRT2,Skybolt,1200,4,2,0.995,0.995,0.995,0.995,0.99435,0.9716,0.99175,0.99175,0.995,0.9846,0.95665,0.93065,0.93
870,WUX,YD,GEMINI_IO,GG,FIN2,Skybolt,1200,4,2,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
871,WUX,YD,GEMINI_IO,GG,MQM2,Skybolt,1200,4,2,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8644919982138798,0.8639183408979177,0.8438403348392463,0.8616237116340695,0.8616237116340695,0.8644919982138798,0.855313481158487,0.8306462165721193,0.8076999239336375,0.8071262666176755
872,WUX,YD,GEMINI_IO,GG,AUD2,Skybolt,1200,4,2,,,,,,,,,,,,,
873,WUX,YD,GEMINI_SP,GG,PRE2,Skybolt,1800,6,3,0.96,0.96,0.96,0.96,0.96,0.9528,0.96,0.96,0.96,0.9372,0.9399,0.93,0.93
874,WUX,YD,GEMINI_SP,GG,CAL2,Skybolt,1800,6,3,0.986,0.986,0.986,0.986,0.986,0.98744,0.986,0.986,0.986,0.99056,0.99002,0.992,0.992
875,WUX,YD,GEMINI_SP,GG,FNC2,Skybolt,1800,6,3,0.96,0.96,0.96,0.96,0.96,0.95304,0.96,0.96,0.96,0.93796,0.94057,0.931,0.931
876,WUX,YD,GEMINI_IO,GG,CRT2,Skybolt,1800,6,3,0.99,0.99,0.99,0.99,0.99,0.98904,0.99,0.99,0.99,0.98696,0.98732,0.986,0.986
877,WUX,YD,GEMINI_IO,GG,FIN2,Skybolt,1800,6,3,0.995,0.995,0.995,0.995,0.995,0.99572,0.995,0.995,0.995,0.99728,0.99701,0.998,0.998
878,WUX,YD,GEMINI_IO,GG,MQM2,Skybolt,1800,6,3,0.9361950968649098,0.9361950968649098,0.9361950968649098,0.9361950968649098,0.9361950968649098,0.9267511016028852,0.9361950968649098,0.9361950968649098,0.9361950968649098,0.906289111868499,0.9098306100917584,0.8968451166064747,0.8968451166064747
879,WUX,YD,GEMINI_IO,GG,AUD2,Skybolt,1800,6,3,,,,,,,,,,,,,
880,WUX,YD,GEMINI_SP,GG,PRE2,Skybolt,2400,8,4,0.96,0.96,0.96,0.94704,0.9576,0.95136,0.94392,0.94488,0.94488,0.9417600000000002,0.94584,0.936,0.936
881,WUX,YD,GEMINI_SP,GG,CAL2,Skybolt,2400,8,4,0.99,0.99,0.99,0.9927,0.9905,0.9918,0.99335,0.99315,0.99315,0.9938,0.99295,0.995,0.995
882,WUX,YD,GEMINI_SP,GG,FNC2,Skybolt,2400,8,4,0.94,0.94,0.94,0.92542,0.9373,0.93028,0.92191,0.92299,0.92299,0.91948,0.92407,0.913,0.913
883,WUX,YD,GEMINI_IO,GG,CRT2,Skybolt,2400,8,4,0.986,0.986,0.986,0.96116,0.9814,0.96944,0.95518,0.95702,0.95702,0.95104,0.95886,0.94,0.94
884,WUX,YD,GEMINI_IO,GG,FIN2,Skybolt,2400,8,4,0.994,0.994,0.994,0.99184,0.9936,0.99256,0.99132,0.99148,0.99148,0.99096,0.99164,0.99,0.99
885,WUX,YD,GEMINI_IO,GG,MQM2,Skybolt,2400,8,4,0.8634241961354959,0.8634241961354959,0.8634241961354959,0.7936696025116353,0.850506678797744,0.816921133719589,0.7768768299725578,0.7820438369076586,0.7820438369076586,0.765251064368581,0.7872108438427594,0.7342490227579763,0.7342490227579763
886,WUX,YD,GEMINI_IO,GG,AUD2,Skybolt,2400,8,4,,,,,,,,,,,,,
887,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt Weigh TT,600,2,1,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
888,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt Weigh TT,600,2,1,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
889,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt Weigh TT,600,2,1,18.0,18.0,18.53,18.1,18.75,18.68,18.47,18.82,18.14,18.08,18.69,18.99,19.0
890,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt Weigh TT,600,2,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.700000000000001,2.7,2.7,2.7
891,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt Weigh TT,600,2,1,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
892,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt Weigh TT,600,2,1,39.1,39.1,40.796,39.42,41.5,41.276,40.604,41.724,39.548,39.356,41.30799999999999,42.26799999999999,42.3
893,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt Weigh TT,600,2,1,,,,,,,,,,,,,
894,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt Weigh TT,900,4,2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
895,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt Weigh TT,900,4,2,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
896,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt Weigh TT,900,4,2,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5
897,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt Weigh TT,900,4,2,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
898,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt Weigh TT,900,4,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
899,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt Weigh TT,900,4,2,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5
900,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt Weigh TT,900,4,2,,,,,,,,,,,,,
901,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt Weigh TT,1200,4,2,11.2,11.2,11.2,11.2,11.205,11.38,11.225,11.225,11.2,11.28,11.495,11.695,11.7
902,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt Weigh TT,1200,4,2,7.7,7.7,7.7,7.7,7.701000000000001,7.736,7.704999999999999,7.704999999999999,7.7,7.716,7.759,7.798999999999999,7.8
903,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt Weigh TT,1200,4,2,38.0,38.0,38.0,38.0,38.015,38.54,38.075,38.075,38.0,38.23999999999999,38.88500000000001,39.485,39.5
904,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt Weigh TT,1200,4,2,3.9,3.9,3.9,3.9,3.903,4.008,3.915,3.915,3.9,3.948,4.077,4.197,4.2
905,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt Weigh TT,1200,4,2,6.2,6.2,6.2,6.2,6.201,6.236000000000001,6.205,6.205,6.2,6.216,6.259,6.299,6.3
906,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt Weigh TT,1200,4,2,50.0,50.0,50.0,50.0,50.005,50.18,50.025,50.025,50.0,50.08,50.295,50.495,50.5
907,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt Weigh TT,1200,4,2,,,,,,,,,,,,,
908,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt Weigh TT,1800,6,3,15.0,15.0,15.0,15.0,15.0,15.168,15.0,15.0,15.0,15.532,15.469,15.7,15.7
909,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt Weigh TT,1800,6,3,11.0,11.0,11.0,11.0,11.0,10.904,11.0,11.0,11.0,10.696,10.732,10.6,10.6
910,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt Weigh TT,1800,6,3,43.0,43.0,43.0,43.0,43.0,48.184,43.0,43.0,43.0,59.416,57.47199999999999,64.6,64.6
911,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt Weigh TT,1800,6,3,4.6,4.6,4.6,4.6,4.6,4.576,4.6,4.6,4.6,4.524,4.532999999999999,4.5,4.5
912,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt Weigh TT,1800,6,3,8.3,8.3,8.3,8.3,8.3,8.276,8.3,8.3,8.3,8.224,8.233,8.2,8.2
913,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt Weigh TT,1800,6,3,26.8,26.8,26.8,26.8,26.8,25.264,26.8,26.8,26.8,21.936,22.512,20.4,20.4
914,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt Weigh TT,1800,6,3,,,,,,,,,,,,,
915,WUX,TT,GEMINI_SP,GG,PRE2,Skybolt Weigh TT,2400,8,4,17.7,17.7,17.7,18.132,17.78,17.988,18.236,18.204,18.204,18.308,18.172,18.5,18.5
916,WUX,TT,GEMINI_SP,GG,CAL2,Skybolt Weigh TT,2400,8,4,14.6,14.6,14.6,14.276,14.54,14.384,14.198,14.222,14.222,14.144,14.246,14.0,14.0
917,WUX,TT,GEMINI_SP,GG,FNC2,Skybolt Weigh TT,2400,8,4,54.0,54.0,54.0,68.418,56.67,63.612,71.889,70.821,70.821,74.292,69.753,80.7,80.7
918,WUX,TT,GEMINI_IO,GG,CRT2,Skybolt Weigh TT,2400,8,4,6.2,6.2,6.2,5.822,6.13,5.948,5.731,5.759,5.759,5.667999999999999,5.787,5.5,5.5
919,WUX,TT,GEMINI_IO,GG,FIN2,Skybolt Weigh TT,2400,8,4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
920,WUX,TT,GEMINI_IO,GG,MQM2,Skybolt Weigh TT,2400,8,4,37.5,37.5,37.5,35.124,37.06,35.916,34.552,34.728,34.728,34.15600000000001,34.904,33.1,33.1
921,WUX,TT,GEMINI_IO,GG,AUD2/PQM2,Skybolt Weigh TT,2400,8,4,,,,,,,,,,,,,
922,WUX,TT,GEMINI_SP,GG,SCOPY,V11,1000,2,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
923,WUX,TT,GEMINI_SP,GG,PRE2,V11,1000,2,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
924,WUX,TT,GEMINI_SP,GG,CAL2,V11,1000,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
925,WUX,TT,GEMINI_SP,GG,FNC2,V11,1000,2,1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
926,WUX,TT,GEMINI_IO,GG,CRT2,V11,1000,2,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
927,WUX,TT,GEMINI_IO,GG,FIN2,V11,1000,2,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
928,WUX,TT,GEMINI_SP,GG,SCOPY,V11,2000,2,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
929,WUX,TT,GEMINI_SP,GG,PRE2,V11,2000,2,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
930,WUX,TT,GEMINI_SP,GG,CAL2,V11,2000,2,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
931,WUX,TT,GEMINI_SP,GG,FNC2,V11,2000,2,1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
932,WUX,TT,GEMINI_IO,GG,CRT2,V11,2000,2,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
933,WUX,TT,GEMINI_IO,GG,FIN2,V11,2000,2,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
934,WUX,TT,GEMINI_SP,GG,SCOPY,V11,2000,3,2,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
935,WUX,TT,GEMINI_SP,GG,PRE2,V11,2000,3,2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
936,WUX,TT,GEMINI_SP,GG,CAL2,V11,2000,3,2,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
937,WUX,TT,GEMINI_SP,GG,FNC2,V11,2000,3,2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
